reference_path,query_path,label,pair_type,writer_id_ref,writer_id_query,delta_aspect_ratio,delta_pixel_density,group_vn
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_15.png,0,skilled_forgery,16,16,2.6190476190476186,0.005542521994134898,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_25_20.png,0,skilled_forgery,25,25,1.4960573476702512,0.03909090909090909,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_24_23.png,0,skilled_forgery,24,24,0.6084656084656086,0.04489736070381231,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_30_2.png,0,skilled_forgery,30,30,0.03875968992248047,0.03656891495601172,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_11_20.png,0,skilled_forgery,11,11,2.585470085470086,0.0034604105571847503,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_4_23.png,0,skilled_forgery,4,4,2.643990929705216,0.025689149560117308,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_8.png,0,skilled_forgery,16,16,3.326300984528832,0.004281524926686219,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_37_19.png,0,skilled_forgery,37,37,0.4580645161290323,0.0332258064516129,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_4_2.png,0,skilled_forgery,4,4,2.7494588744588744,0.0059824046920821106,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_22_2.png,0,skilled_forgery,22,22,0.10569985569985563,0.034662756598240474,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_31_23.png,0,skilled_forgery,31,31,0.34603174603174613,0.04143695014662757,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_55_7.png,0,skilled_forgery,55,55,2.5541795665634677,0.009824046920821113,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_4_13.png,0,skilled_forgery,4,4,2.698869081847805,0.029442815249266868,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_30_10.png,0,skilled_forgery,30,30,0.7687356321839081,0.04762463343108504,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_11_16.png,0,skilled_forgery,11,11,2.642857142857143,0.005014662756598242,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_11_16.png,0,skilled_forgery,11,11,3.4285714285714284,0.008533724340175953,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_53_13.png,0,skilled_forgery,53,53,2.5343035343035347,0.00967741935483871,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_10.png,0,skilled_forgery,16,16,2.901098901098901,0.0073020527859237565,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_25_14.png,0,skilled_forgery,25,25,0.17268445839874413,0.04372434017595308,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_8.png,0,skilled_forgery,16,16,3.8818565400843883,0.00217008797653959,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_39_24.png,0,skilled_forgery,39,39,2.5084459459459456,0.009237536656891497,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_24_24.png,0,skilled_forgery,24,24,0.7077575491701396,0.035014662756598244,Gia co ky nang
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_6.png,0,random_forgery,11,21,3.3324639670555936,0.08337243401759531,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_18.png,0,random_forgery,16,21,5.167362428842505,0.09105571847507331,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_2.png,0,random_forgery,21,11,4.943778801843318,0.08167155425219941,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_7.png,0,random_forgery,22,17,2.481203007518797,0.07495601173020527,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_21.png,0,random_forgery,38,21,1.9333333333333336,0.0958357771260997,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_15.png,0,random_forgery,47,21,0.6827586206896554,0.096158357771261,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_21.png,0,random_forgery,43,21,0.5741935483870967,0.07519061583577713,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_7.png,0,random_forgery,53,25,4.803921568627451,0.07818181818181819,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_6.png,0,random_forgery,29,22,2.412280701754386,0.09821114369501466,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_22.png,0,random_forgery,21,38,2.5543778801843313,0.07950146627565982,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_11.png,0,random_forgery,25,29,2.4586357039187225,0.07759530791788856,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_20.png,0,random_forgery,22,29,3.1865701119157337,0.07994134897360704,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_18.png,0,random_forgery,26,16,6.476529477196886,0.011818181818181818,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_16.png,0,random_forgery,16,22,4.872811059907834,0.08114369501466276,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_19.png,0,random_forgery,30,53,4.240519589356799,0.07592375366568914,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_7.png,0,random_forgery,18,22,4.171826625386997,0.08410557184750733,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_19.png,0,random_forgery,21,5,1.0065934065934066,0.092316715542522,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_22.png,0,random_forgery,16,7,6.495884315906563,0.000879765395894426,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_2.png,0,random_forgery,21,39,3.1636096845194426,0.10049853372434017,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_23.png,0,random_forgery,22,40,2.754259163655137,0.07791788856304985,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_8.png,0,random_forgery,22,10,0.5925925925925928,0.07700879765395896,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_6.png,0,random_forgery,47,21,0.6699615270790173,0.0792375366568915,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_19.png,0,random_forgery,22,46,0.1360407583402734,0.07422287390029325,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_16.png,0,random_forgery,47,22,0.6241338112305856,0.07604105571847507,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_19.png,0,random_forgery,21,29,3.0501240694789082,0.07967741935483871,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_15.png,0,random_forgery,24,16,6.025923208608462,0.04445747800586511,Gia ngau nhien
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_24.png,1,genuine_genuine,53,53,2.0705882352941174,0.00627565982404692,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_9.png,1,genuine_genuine,22,22,0.24675972083748743,0.024340175953079177,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_22.png,1,genuine_genuine,11,11,3.070707070707071,0.0017595307917888554,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_8.png,1,genuine_genuine,16,16,1.9708222811671092,0.003607038123167157,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_6.png,1,genuine_genuine,39,39,1.5727502102607236,0.014574780058651024,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_5.png,1,genuine_genuine,3,3,0.33598778226246306,0.021407624633431085,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_24.png,1,genuine_genuine,38,38,1.8961430726136608,0.008240469208211143,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_8.png,1,genuine_genuine,11,11,2.1768707482993204,0.0032551319648093865,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_15.png,1,genuine_genuine,17,17,1.5887605042016806,0.005102639296187685,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_21.png,1,genuine_genuine,53,53,1.3285024154589369,0.0,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_6.png,1,genuine_genuine,45,45,1.3848379629629628,0.0005278592375366556,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_5.png,1,genuine_genuine,16,16,1.550387596899225,0.0014662756598240456,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_9.png,1,genuine_genuine,40,40,1.2688060731538995,0.0008797653958944295,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_6.png,1,genuine_genuine,21,21,0.1806451612903226,0.028797653958944278,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_21.png,1,genuine_genuine,45,45,2.28397673188789,0.00187683284457478,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_24.png,1,genuine_genuine,51,51,1.293103448275862,0.01524926686217009,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_20.png,1,genuine_genuine,22,22,0.34392059553349874,0.017741935483870958,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_4.png,1,genuine_genuine,28,28,0.3895999356033166,0.020909090909090905,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_9.png,1,genuine_genuine,43,43,0.19999999999999996,0.03140762463343108,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_3.png,1,genuine_genuine,21,21,0.45917686318131246,0.02932551319648094,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_24.png,1,genuine_genuine,53,53,1.518918918918919,0.005249266862170088,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_17.png,1,genuine_genuine,17,17,1.5887605042016806,0.004750733137829914,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_19.png,1,genuine_genuine,16,16,2.2161172161172153,0.0020234604105571867,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_4.png,1,genuine_genuine,21,21,0.1430478309232479,0.03178885630498533,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_5.png,1,genuine_genuine,18,18,1.706896551724138,0.003607038123167157,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_5.png,1,genuine_genuine,24,24,0.4728709190194029,0.022434017595307915,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_5.png,1,genuine_genuine,25,25,0.08695652173913038,0.021876832844574784,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_20.png,1,genuine_genuine,45,45,1.5014367816091956,0.0040762463343108485,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_13.png,1,genuine_genuine,45,45,2.1099587375933977,0.008005865102639294,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_5.png,1,genuine_genuine,39,39,2.2857142857142856,0.001788856304985334,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_17.png,1,genuine_genuine,11,11,1.7316636851520575,0.0015835777126099702,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_9.png,1,genuine_genuine,3,3,0.13592233009708732,0.01888563049853372,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_9.png,1,genuine_genuine,53,53,1.3543091655266757,0.0008504398826979474,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_6.png,1,genuine_genuine,39,39,1.8737901664730936,0.0034310850439882717,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_4.png,1,genuine_genuine,45,45,1.9127615679339818,0.010645161290322579,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_22.png,1,genuine_genuine,4,4,1.349056603773585,0.005513196480938419,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_13.png,1,genuine_genuine,45,45,2.29650480882008,0.01228739002932551,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_24.png,1,genuine_genuine,21,21,0.33659621802002215,0.042228739002932544,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_4.png,1,genuine_genuine,21,21,0.12903225806451624,0.02302052785923754,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_9.png,1,genuine_genuine,39,39,1.3968253968253972,0.012580645161290323,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_3.png,1,genuine_genuine,21,21,0.3494994438264738,0.027419354838709678,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_24.png,1,genuine_genuine,24,24,0.2637362637362637,0.029941348973607035,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_16.png,1,genuine_genuine,11,11,3.418951003669329,0.007126099706744868,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_9.png,1,genuine_genuine,30,30,0.9633064516129031,0.022111436950146626,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_24.png,1,genuine_genuine,39,39,2.6774847870182557,0.008035190615835776,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_21.png,1,genuine_genuine,53,53,1.687979539641944,0.000909090909090908,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_24.png,1,genuine_genuine,45,45,1.293103448275862,0.0001759530791788852,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_24.png,1,genuine_genuine,22,22,0.3070489844683393,0.01868035190615837,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_2.png,1,genuine_genuine,24,24,0.523809523809524,0.024926686217008803,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_6.png,1,genuine_genuine,25,25,1.164835164835165,0.02780058651026393,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_7.png,1,genuine_genuine,18,18,1.4820512820512817,0.00750733137829912,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_6.png,1,genuine_genuine,21,21,0.019354838709677358,0.02284457478005865,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_19.png,1,genuine_genuine,11,11,1.4102564102564106,0.006070381231671553,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_21.png,1,genuine_genuine,45,45,2.537068477645727,0.0008211143695014654,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_22.png,1,genuine_genuine,21,21,0.02580645161290307,0.020263929618768328,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_18.png,1,genuine_genuine,11,11,1.5664335664335665,0.0017302052785923734,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_11.png,1,genuine_genuine,16,16,1.2222222222222214,0.00014662756598240664,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_22.png,1,genuine_genuine,12,12,0.0,0.023577712609970672,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_23.png,1,genuine_genuine,11,11,1.912746467939761,0.006041055718475075,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_15.png,1,genuine_genuine,10,10,0.520610687022901,0.02005865102639296,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_24.png,1,genuine_genuine,53,53,1.3894736842105262,0.007683284457478005,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_16.png,1,genuine_genuine,16,16,1.3004926108374386,0.0006158357771261017,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_21.png,1,genuine_genuine,39,39,1.3626126126126126,0.005425219941348973,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_14.png,1,genuine_genuine,53,53,2.561274509803922,0.0005865102639296196,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_23.png,1,genuine_genuine,4,4,1.2149102623101706,0.0050146627565982455,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_7.png,1,genuine_genuine,19,19,0.23225806451612896,0.01970674486803519,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_2.png,1,genuine_genuine,16,16,1.3968253968253963,0.000997067448680354,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_9.png,1,genuine_genuine,3,3,0.3076923076923077,0.018445747800586505,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_9.png,1,genuine_genuine,16,16,1.1694352159468435,0.003284457478005865,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_6.png,1,genuine_genuine,18,18,1.4757481940144483,0.0007331378299120228,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_9.png,1,genuine_genuine,21,21,0.24516129032258072,0.020234604105571846,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_9.png,1,genuine_genuine,43,43,0.19999999999999996,0.03164222873900294,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_5.png,1,genuine_genuine,11,11,1.2692307692307692,0.005571847507331376,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_7.png,1,genuine_genuine,21,21,0.34838709677419355,0.042228739002932544,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_18.png,1,genuine_genuine,10,10,0.2267322023148881,0.020351906158357774,That
